City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,STATION,NAME,Precipitation,AvgTemp,MaxTemp,MinTemp
Bangalore,2019-12-20,82,45.1,88.56,68.06,93.48,0.86,77.9,IN009010100,"BANGALORE, IN",,70,,61.0
Bangalore,2019-12-21,88,48.4,95.04,73.04,100.32,0.92,83.6,IN009010100,"BANGALORE, IN",,71,,64.0
Bangalore,2019-12-22,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",,71,83.0,65.0
Bangalore,2019-12-23,82,45.1,88.56,68.06,93.48,0.86,77.9,IN009010100,"BANGALORE, IN",,70,82.0,65.0
Bangalore,2019-12-24,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,72,,65.0
Bangalore,2019-12-25,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",,71,83.0,
Bangalore,2019-12-26,101,55.55,109.08,83.83,115.14,1.06,95.95,IN009010100,"BANGALORE, IN",,72,,66.0
Bangalore,2019-12-27,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",,74,85.0,64.0
Bangalore,2019-12-28,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,71,86.0,64.0
Bangalore,2019-12-29,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,71,83.0,62.0
Bangalore,2019-12-30,90,49.5,97.2,74.7,102.6,0.95,85.5,IN009010100,"BANGALORE, IN",,71,82.0,63.0
Bangalore,2019-12-31,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",,71,83.0,63.0
Bangalore,2020-01-01,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",,72,81.0,67.0
Bangalore,2020-01-02,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",,72,,67.0
Bangalore,2020-01-03,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,74,83.0,67.0
Bangalore,2020-01-04,85,46.75,91.8,70.55,96.9,0.89,80.75,IN009010100,"BANGALORE, IN",0.0,74,87.0,
Bangalore,2020-01-05,120,66.0,129.6,99.6,136.8,1.26,114.0,IN009010100,"BANGALORE, IN",,76,87.0,69.0
Bangalore,2020-01-06,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,72,87.0,69.0
Bangalore,2020-01-07,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.0,72,79.0,66.0
Bangalore,2020-01-08,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,73,,65.0
Bangalore,2020-01-09,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,74,86.0,64.0
Bangalore,2020-01-10,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,72,87.0,
Bangalore,2020-01-11,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,69,85.0,60.0
Bangalore,2020-01-12,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",,70,83.0,60.0
Bangalore,2020-01-13,106,58.3,114.48,87.98,120.84,1.11,100.7,IN009010100,"BANGALORE, IN",,73,,63.0
Bangalore,2020-01-14,121,66.55,130.68,100.43,137.94,1.27,114.95,IN009010100,"BANGALORE, IN",,71,84.0,62.0
Bangalore,2020-01-15,100,55.0,108.0,83.0,114.0,1.05,95.0,IN009010100,"BANGALORE, IN",,70,85.0,58.0
Bangalore,2020-01-16,119,65.45,128.52,98.77,135.66,1.25,113.05,IN009010100,"BANGALORE, IN",,71,85.0,60.0
Bangalore,2020-01-17,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,72,84.0,60.0
Bangalore,2020-01-18,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,72,86.0,65.0
Bangalore,2020-01-19,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",,74,,67.0
Bangalore,2020-01-20,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,74,86.0,64.0
Bangalore,2020-01-21,85,46.75,91.8,70.55,96.9,0.89,80.75,IN009010100,"BANGALORE, IN",,73,88.0,63.0
Bangalore,2020-01-22,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,72,86.0,61.0
Bangalore,2020-01-23,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",,74,86.0,64.0
Bangalore,2020-01-24,94,51.7,101.52,78.02,107.16,0.99,89.3,IN009010100,"BANGALORE, IN",,73,87.0,63.0
Bangalore,2020-01-25,89,48.95,96.12,73.87,101.46,0.93,84.55,IN009010100,"BANGALORE, IN",,73,88.0,60.0
Bangalore,2020-01-26,87,47.85,93.96,72.21,99.18,0.91,82.65,IN009010100,"BANGALORE, IN",,74,89.0,60.0
Bangalore,2020-01-27,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",,75,91.0,61.0
Bangalore,2020-01-28,96,52.8,103.68,79.68,109.44,1.01,91.2,IN009010100,"BANGALORE, IN",,75,89.0,66.0
Bangalore,2020-01-29,116,63.8,125.28,96.28,132.24,1.22,110.2,IN009010100,"BANGALORE, IN",,76,89.0,65.0
Bangalore,2020-01-30,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",,77,90.0,63.0
Bangalore,2020-01-31,111,61.05,119.88,92.13,126.54,1.17,105.45,IN009010100,"BANGALORE, IN",,77,92.0,66.0
Bangalore,2020-02-01,99,54.45,106.92,82.17,112.86,1.04,94.05,IN009010100,"BANGALORE, IN",,74,91.0,66.0
Bangalore,2020-02-02,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",,73,87.0,63.0
Bangalore,2020-02-03,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",,74,85.0,63.0
Bangalore,2020-02-04,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,74,88.0,61.0
Bangalore,2020-02-05,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,75,87.0,65.0
Bangalore,2020-02-06,90,49.5,97.2,74.7,102.6,0.95,85.5,IN009010100,"BANGALORE, IN",,75,87.0,64.0
Bangalore,2020-02-07,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,75,88.0,64.0
Bangalore,2020-02-08,105,57.75,113.4,87.15,119.7,1.1,99.75,IN009010100,"BANGALORE, IN",,76,87.0,66.0
Bangalore,2020-02-09,93,51.15,100.44,77.19,106.02,0.98,88.35,IN009010100,"BANGALORE, IN",,75,89.0,65.0
Bangalore,2020-02-10,87,47.85,93.96,72.21,99.18,0.91,82.65,IN009010100,"BANGALORE, IN",,74,87.0,
Bangalore,2020-02-11,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",,74,,62.0
Bangalore,2020-02-12,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",,74,87.0,63.0
Bangalore,2020-02-13,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",,76,,65.0
Bangalore,2020-02-14,107,58.85,115.56,88.81,121.98,1.12,101.65,IN009010100,"BANGALORE, IN",,76,90.0,64.0
Bangalore,2020-02-15,123,67.65,132.84,102.09,140.22,1.29,116.85,IN009010100,"BANGALORE, IN",,77,90.0,64.0
Bangalore,2020-02-16,110,60.5,118.8,91.3,125.4,1.16,104.5,IN009010100,"BANGALORE, IN",,77,92.0,63.0
Bangalore,2020-02-17,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,75,91.0,63.0
Bangalore,2020-02-18,91,50.05,98.28,75.53,103.74,0.96,86.45,IN009010100,"BANGALORE, IN",,75,90.0,63.0
Bangalore,2020-02-19,89,48.95,96.12,73.87,101.46,0.93,84.55,IN009010100,"BANGALORE, IN",,75,91.0,64.0
Bangalore,2020-02-20,89,48.95,96.12,73.87,101.46,0.93,84.55,IN009010100,"BANGALORE, IN",,75,89.0,62.0
Bangalore,2020-02-21,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",,75,91.0,62.0
Bangalore,2020-02-22,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,75,90.0,65.0
Bangalore,2020-02-23,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",,75,89.0,64.0
Bangalore,2020-02-24,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,74,88.0,65.0
Bangalore,2020-02-25,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",,77,,64.0
Bangalore,2020-02-26,94,51.7,101.52,78.02,107.16,0.99,89.3,IN009010100,"BANGALORE, IN",,78,90.0,67.0
Bangalore,2020-02-27,91,50.05,98.28,75.53,103.74,0.96,86.45,IN009010100,"BANGALORE, IN",,77,90.0,69.0
Bangalore,2020-02-28,90,49.5,97.2,74.7,102.6,0.95,85.5,IN009010100,"BANGALORE, IN",,76,89.0,67.0
Bangalore,2020-03-01,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",,78,91.0,68.0
Bangalore,2020-03-02,128,70.4,138.24,106.24,145.92,1.34,121.6,IN009010100,"BANGALORE, IN",,76,90.0,69.0
Bangalore,2020-03-03,161,88.55,173.88,133.63,183.54,1.69,152.95,IN009010100,"BANGALORE, IN",0.0,78,87.0,68.0
Bangalore,2020-03-04,129,70.95,139.32,107.07,147.06,1.35,122.55,IN009010100,"BANGALORE, IN",0.04,80,91.0,
Bangalore,2020-03-05,121,66.55,130.68,100.43,137.94,1.27,114.95,IN009010100,"BANGALORE, IN",0.0,81,90.0,71.0
Bangalore,2020-03-06,91,50.05,98.28,75.53,103.74,0.96,86.45,IN009010100,"BANGALORE, IN",,80,92.0,72.0
Bangalore,2020-03-07,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",0.04,79,92.0,72.0
Bangalore,2020-03-08,85,46.75,91.8,70.55,96.9,0.89,80.75,IN009010100,"BANGALORE, IN",0.0,80,90.0,
Bangalore,2020-03-09,90,49.5,97.2,74.7,102.6,0.95,85.5,IN009010100,"BANGALORE, IN",,80,92.0,71.0
Bangalore,2020-03-10,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,81,91.0,72.0
Bangalore,2020-03-11,88,48.4,95.04,73.04,100.32,0.92,83.6,IN009010100,"BANGALORE, IN",,80,93.0,72.0
Bangalore,2020-03-12,85,46.75,91.8,70.55,96.9,0.89,80.75,IN009010100,"BANGALORE, IN",,79,92.0,
Bangalore,2020-03-13,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",,80,94.0,70.0
Bangalore,2020-03-14,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",,80,93.0,69.0
Bangalore,2020-03-15,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",,80,94.0,69.0
Bangalore,2020-03-16,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,80,94.0,
Bangalore,2020-03-17,75,41.25,81.0,62.25,85.5,0.79,71.25,IN009010100,"BANGALORE, IN",,79,94.0,68.0
Bangalore,2020-03-18,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",,81,,67.0
Bangalore,2020-03-19,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,82,95.0,70.0
Bangalore,2020-03-20,94,51.7,101.52,78.02,107.16,0.99,89.3,IN009010100,"BANGALORE, IN",,78,95.0,
Bangalore,2020-03-21,105,57.75,113.4,87.15,119.7,1.1,99.75,IN009010100,"BANGALORE, IN",,81,93.0,72.0
Bangalore,2020-03-22,79,43.45,85.32,65.57,90.06,0.83,75.05,IN009010100,"BANGALORE, IN",0.0,82,96.0,73.0
Bangalore,2020-03-23,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",,78,94.0,
Bangalore,2020-03-24,111,61.05,119.88,92.13,126.54,1.17,105.45,IN009010100,"BANGALORE, IN",,81,94.0,69.0
Bangalore,2020-03-25,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",,80,94.0,70.0
Bangalore,2020-03-26,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,80,,69.0
Bangalore,2020-03-27,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",,80,93.0,67.0
Bangalore,2020-03-28,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",,80,93.0,67.0
Bangalore,2020-03-29,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",,82,95.0,67.0
Bangalore,2020-03-30,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",,82,96.0,71.0
Bangalore,2020-03-31,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",,82,97.0,67.0
Bangalore,2020-04-01,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,84,96.0,70.0
Bangalore,2020-04-02,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",,84,97.0,72.0
Bangalore,2020-04-03,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",,83,96.0,73.0
Bangalore,2020-04-04,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,83,96.0,72.0
Bangalore,2020-04-05,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,84,97.0,72.0
Bangalore,2020-04-06,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,82,98.0,
Bangalore,2020-04-07,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",1.18,77,96.0,70.0
Bangalore,2020-04-08,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.0,80,,70.0
Bangalore,2020-04-09,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.0,77,93.0,
Bangalore,2020-04-10,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",1.31,76,92.0,65.0
Bangalore,2020-04-11,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",0.0,80,,70.0
Bangalore,2020-04-12,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,81,90.0,69.0
Bangalore,2020-04-13,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",,82,,69.0
Bangalore,2020-04-14,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,81,95.0,67.0
Bangalore,2020-04-15,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,82,94.0,69.0
Bangalore,2020-04-16,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,82,94.0,73.0
Bangalore,2020-04-17,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",,83,95.0,74.0
Bangalore,2020-04-18,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,83,95.0,75.0
Bangalore,2020-04-19,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,83,94.0,75.0
Bangalore,2020-04-20,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",,83,94.0,73.0
Bangalore,2020-04-21,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",,82,94.0,72.0
Bangalore,2020-04-22,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",,85,94.0,76.0
Bangalore,2020-04-23,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",,84,96.0,74.0
Bangalore,2020-04-24,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.91,78,97.0,69.0
Bangalore,2020-04-25,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,78,87.0,73.0
Bangalore,2020-04-26,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,80,90.0,73.0
Bangalore,2020-04-27,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.0,80,89.0,72.0
Bangalore,2020-04-28,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.12,81,,73.0
Bangalore,2020-04-29,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",1.21,74,93.0,67.0
Bangalore,2020-04-30,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.04,80,,70.0
Bangalore,2020-05-01,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",0.0,84,91.0,73.0
Bangalore,2020-05-02,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,82,92.0,75.0
Bangalore,2020-05-03,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",,81,92.0,74.0
Bangalore,2020-05-04,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",,84,93.0,73.0
Bangalore,2020-05-05,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",,84,95.0,74.0
Bangalore,2020-05-06,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",,81,94.0,
Bangalore,2020-05-07,70,38.5,75.6,58.1,79.8,0.74,66.5,IN009010100,"BANGALORE, IN",,80,92.0,74.0
Bangalore,2020-05-08,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,82,90.0,74.0
Bangalore,2020-05-09,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.0,84,,75.0
Bangalore,2020-05-10,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,84,95.0,75.0
Bangalore,2020-05-11,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",,83,96.0,74.0
Bangalore,2020-05-12,75,41.25,81.0,62.25,85.5,0.79,71.25,IN009010100,"BANGALORE, IN",,82,93.0,74.0
Bangalore,2020-05-13,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",,82,93.0,72.0
Bangalore,2020-05-14,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",,84,93.0,75.0
Bangalore,2020-05-15,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.0,84,95.0,75.0
Bangalore,2020-05-16,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",,83,95.0,75.0
Bangalore,2020-05-17,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",,82,,
Bangalore,2020-05-18,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.43,78,96.0,70.0
Bangalore,2020-05-19,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",0.0,80,,73.0
Bangalore,2020-05-20,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",,82,,71.0
Bangalore,2020-05-21,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",,80,92.0,72.0
Bangalore,2020-05-22,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.0,83,,72.0
Bangalore,2020-05-23,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",,84,96.0,73.0
Bangalore,2020-05-24,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,78,96.0,
Bangalore,2020-05-25,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",1.39,80,94.0,72.0
Bangalore,2020-05-26,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,78,92.0,
Bangalore,2020-05-27,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",1.22,75,91.0,70.0
Bangalore,2020-05-28,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,77,91.0,69.0
Bangalore,2020-05-29,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",0.17,75,90.0,69.0
Bangalore,2020-05-30,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.96,76,91.0,68.0
Bangalore,2020-05-31,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.01,79,,72.0
Bangalore,2020-06-01,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",0.0,79,91.0,72.0
Bangalore,2020-06-02,32,17.6,34.56,26.56,36.48,0.34,30.4,IN009010100,"BANGALORE, IN",0.0,76,90.0,
Bangalore,2020-06-03,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",0.0,76,84.0,70.0
Bangalore,2020-06-04,34,18.7,36.72,28.22,38.76,0.36,32.3,IN009010100,"BANGALORE, IN",0.0,78,85.0,71.0
Bangalore,2020-06-05,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.0,78,,71.0
Bangalore,2020-06-06,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.0,76,89.0,
Bangalore,2020-06-07,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.8,76,87.0,69.0
Bangalore,2020-06-08,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.0,79,,70.0
Bangalore,2020-06-09,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.0,78,90.0,71.0
Bangalore,2020-06-10,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,76,86.0,71.0
Bangalore,2020-06-11,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.04,74,87.0,
Bangalore,2020-06-12,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.81,73,82.0,68.0
Bangalore,2020-06-13,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.0,74,,68.0
Bangalore,2020-06-14,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.07,75,,70.0
Bangalore,2020-06-15,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",0.0,77,84.0,70.0
Bangalore,2020-06-16,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.08,77,94.0,
Bangalore,2020-06-17,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.0,74,82.0,71.0
Bangalore,2020-06-18,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.0,74,81.0,69.0
Bangalore,2020-06-19,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.0,76,,69.0
Bangalore,2020-06-20,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.0,77,85.0,70.0
Bangalore,2020-06-21,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.0,75,87.0,70.0
Bangalore,2020-06-22,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",0.01,74,,70.0
Bangalore,2020-06-23,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.09,78,,69.0
Bangalore,2020-06-24,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.18,76,87.0,
Bangalore,2020-06-25,44,24.2,47.52,36.52,50.16,0.46,41.8,IN009010100,"BANGALORE, IN",0.87,75,89.0,
Bangalore,2020-06-26,40,22.0,43.2,33.2,45.6,0.42,38.0,IN009010100,"BANGALORE, IN",1.56,76,87.0,69.0
Bangalore,2020-06-27,35,19.25,37.8,29.05,39.9,0.37,33.25,IN009010100,"BANGALORE, IN",0.0,76,85.0,70.0
Bangalore,2020-06-28,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.09,77,84.0,71.0
Bangalore,2020-06-29,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.0,74,86.0,
Bangalore,2020-06-30,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",0.05,76,,
Bangalore,2020-07-01,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",0.0,76,85.0,70.0
Bangalore,2020-07-02,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",,72,83.0,
Bangalore,2020-07-03,38,20.9,41.04,31.54,43.32,0.4,36.1,IN009010100,"BANGALORE, IN",,73,,
Bangalore,2020-07-04,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",,73,83.0,68.0
Bangalore,2020-07-05,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.0,74,81.0,70.0
Bangalore,2020-07-06,38,20.9,41.04,31.54,43.32,0.4,36.1,IN009010100,"BANGALORE, IN",0.02,74,82.0,69.0
Bangalore,2020-07-07,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.0,74,,69.0
Bangalore,2020-07-08,44,24.2,47.52,36.52,50.16,0.46,41.8,IN009010100,"BANGALORE, IN",0.29,73,83.0,69.0
Bangalore,2020-07-09,35,19.25,37.8,29.05,39.9,0.37,33.25,IN009010100,"BANGALORE, IN",0.96,75,85.0,68.0
Bangalore,2020-07-10,34,18.7,36.72,28.22,38.76,0.36,32.3,IN009010100,"BANGALORE, IN",1.15,74,84.0,69.0
Bangalore,2020-07-11,40,22.0,43.2,33.2,45.6,0.42,38.0,IN009010100,"BANGALORE, IN",0.02,76,,70.0
Bangalore,2020-07-12,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",0.01,77,85.0,70.0
Bangalore,2020-07-13,38,20.9,41.04,31.54,43.32,0.4,36.1,IN009010100,"BANGALORE, IN",0.0,76,85.0,71.0
Bangalore,2020-07-14,38,20.9,41.04,31.54,43.32,0.4,36.1,IN009010100,"BANGALORE, IN",0.0,75,85.0,71.0
